# Comments,Timestamp,comments_comp,comments_neg,comments_neu,comments_pos,score,submission_compound,submission_neg,submission_neu,submission_pos,title_compound,title_neg,title_neu,title_pos
27,11/27/2017,0.384053846,0.049769231,0.820038462,0.130269231,88,0.9928,0.052,0.817,0.131,0.5009,0,0.552,0.448
2,11/27/2017,0.475,0,0.6125,0.3875,3,0.9522,0,0.804,0.196,0,0,1,0
16,11/27/2017,0.059966667,0.105666667,0.682333333,0.145333333,133,0,0,0,0,0,0,1,0
3,11/27/2017,0.294533333,0.038666667,0.771666667,0.189666667,2,-0.3595,0.263,0.737,0,0,0,1,0
4,11/27/2017,0.2625,0,0.81125,0.18875,37,0.4404,0,0.738,0.262,-0.1984,0.257,0.548,0.196
20,11/27/2017,0.155911111,0.060277778,0.859833333,0.079944444,24,0.4677,0.094,0.773,0.133,0,0,1,0
5,11/27/2017,0.38462,0.022,0.3942,0.3838,7,0.2869,0.064,0.857,0.079,0,0,1,0
16,11/27/2017,0.08296,0.086666667,0.784933333,0.128333333,23,0.0258,0.066,0.864,0.07,0,0,1,0
21,11/27/2017,0.078177778,0.153777778,0.694777778,0.151277778,4,-0.3527,0.091,0.876,0.033,-0.34,0.179,0.821,0
6,11/27/2017,0.131766667,0.016833333,0.917833333,0.065166667,3,0,0,0,0,0,0,1,0
1,11/27/2017,-0.2732,0.512,0.488,0,9,0,0,0,0,0,0,1,0
5,11/27/2017,0.056575,0,0.75,0.25,2,-0.63,0.099,0.901,0,-0.1027,0.219,0.781,0
16,11/27/2017,0.317793333,0.008533333,0.7384,0.1864,39,0.9794,0.04,0.775,0.185,0,0,1,0
3,11/27/2017,0.7673,0.023,0.573,0.404,3,0.6818,0,0.897,0.103,0.743,0,0.388,0.612
4,11/27/2017,-0.281433333,0.122333333,0.796,0.081666667,2,-0.7476,0.144,0.813,0.043,0,0,1,0
27,11/27/2017,0.35136,0.03368,0.78396,0.1824,10,-0.4404,0.073,0.868,0.059,0,0,1,0
7,11/27/2017,0.32685,0,0.626,0.374,1,0.0129,0.079,0.87,0.052,-0.1027,0.123,0.877,0
0,11/27/2017,0,0,0,0,0,0,0,1,0,-0.2732,0.412,0.588,0
5,11/27/2017,0.58245,0.00825,0.84225,0.1495,0,0.7876,0,0.916,0.084,0,0,1,0
2,11/27/2017,0,0,1,0,1,0.235,0.04,0.89,0.07,0,0,1,0
3,11/26/2017,0.31245,0,0.72,0.28,2,0.5267,0.153,0.618,0.228,0.0772,0,0.843,0.157
1,11/26/2017,0.1531,0.033,0.922,0.045,3,0.9628,0.016,0.869,0.115,0.6114,0,0.667,0.333
8,11/26/2017,0.1092875,0.141,0.782875,0.076125,10,0.6313,0,0.777,0.223,0,0,1,0
136,11/26/2017,0.10484876,0.10661157,0.736545455,0.156809917,462,0,0,1,0,0,0,1,0
0,11/26/2017,0,0,0,0,1,0,0,1,0,-0.1179,0.096,0.84,0.064
3,11/26/2017,0.809466667,0,0.577333333,0.422666667,4,0,0,1,0,0,0,1,0
14,11/26/2017,0.282507692,0.046461538,0.794769231,0.158769231,22,0,0,1,0,0,0,1,0
3,11/26/2017,0.54675,0.0355,0.7005,0.264,11,0,0,0,0,0.8885,0,0.59,0.41
6,11/26/2017,-0.15076,0.0766,0.8618,0.0616,3,0.5705,0,0.929,0.071,0,0,1,0
0,11/26/2017,0,0,0,0,1,0,0,0,0,0.6239,0,0.761,0.239
4,11/26/2017,0.30062,0.0066,0.934,0.0594,2,0.3612,0.051,0.842,0.106,0,0,1,0
0,11/26/2017,0,0,0,0,5,0,0,0,0,0,0,1,0
0,11/26/2017,0,0,0,0,0,0.9735,0.06,0.754,0.187,-0.3182,0.168,0.745,0.087
8,11/26/2017,0.288375,0.016625,0.7545,0.229,9,-0.5574,0.375,0.625,0,0,0,1,0
6,11/26/2017,0.1497,0.03025,0.90725,0.0625,1,0.7351,0.019,0.902,0.079,0,0,1,0
6,11/26/2017,0.46865,0.007333333,0.747166667,0.2455,5,0.7059,0.043,0.852,0.105,0,0,1,0
10,11/26/2017,0.2721,0.042125,0.796,0.162125,21,0.8966,0,0.917,0.083,0,0,1,0
1,11/26/2017,0.7096,0,0.856,0.144,0,0.5267,0.058,0.855,0.086,0.6124,0,0,1
12,11/26/2017,0.372509091,0,0.889272727,0.110727273,5,0.7506,0,0.764,0.236,0,0,1,0
7,11/26/2017,0.472657143,0.045428571,0.812857143,0.141714286,1,0.89,0,0.783,0.217,0,0,1,0
6,11/26/2017,0.30546,0.0772,0.7566,0.1666,9,0.6486,0.119,0.657,0.224,0,0,1,0
16,11/26/2017,0.356906667,0.040466667,0.7664,0.1932,57,0,0,0,0,0.1007,0,0.957,0.043
20,11/26/2017,0.481966667,0.018055556,0.860277778,0.121611111,43,0.9517,0.027,0.765,0.208,0.6124,0,0.7,0.3
4,11/26/2017,0.062375,0.075,0.81725,0.10775,2,0.8357,0.065,0.804,0.131,-0.4767,0.341,0.659,0
7,11/26/2017,-0.038316667,0.058666667,0.865666667,0.075666667,26,0.9153,0,0.642,0.358,0.3612,0,0.444,0.556
0,11/26/2017,0,0,0,0,1,0,0,1,0,-0.2732,0.259,0.741,0
38,11/26/2017,0.0723,0.052421053,0.813315789,0.081631579,46,0.8718,0.052,0.839,0.11,0,0,1,0
0,11/26/2017,0,0,0,0,1,0.8402,0,0.841,0.159,0,0,1,0
3,11/26/2017,-0.43095,0.1515,0.7825,0.0655,3,0.9489,0,0.785,0.215,0,0,1,0
2,11/26/2017,0.07555,0.055,0.875,0.07,7,0.0852,0.09,0.828,0.081,0,0,1,0
3,11/26/2017,0.557166667,0,0.264333333,0.735666667,2,0.34,0,0.922,0.078,0,0,1,0
11,11/26/2017,0.132081818,0.069,0.808363636,0.122636364,0,0.9648,0,0.821,0.179,-0.296,0.423,0.577,0
14,11/26/2017,0.047308333,0.103916667,0.756416667,0.139583333,26,-0.2846,0.044,0.94,0.016,0,0,1,0
4,11/26/2017,0.14525,0,0.59375,0.15625,0,-0.5423,0.079,0.921,0,-0.4215,0.286,0.714,0
7,11/26/2017,0.156916667,0.039,0.878,0.083,1,-0.8122,0.157,0.784,0.059,0,0,1,0
3,11/26/2017,0.217933333,0,0.909333333,0.090666667,3,0.9215,0.025,0.807,0.168,0.4019,0,0.69,0.31
3,11/26/2017,-0.010466667,0.021333333,0.944333333,0.034333333,6,0.4926,0,0.921,0.079,0,0,1,0
6,11/26/2017,0.444283333,0.012333333,0.8065,0.181166667,18,0.7959,0,0.849,0.151,0,0,1,0
7,11/26/2017,0.654816667,0.021166667,0.688166667,0.290666667,11,0.5408,0,0.923,0.077,0,0,1,0
4,11/26/2017,0.55125,0.01125,0.796,0.19275,2,0.988,0.038,0.82,0.142,0,0,1,0
13,11/26/2017,0.383453846,0.053692308,0.758384615,0.187923077,3,0,0,0,0,0.6662,0,0.832,0.168
2,11/26/2017,0,0,1,0,17,0.5106,0.127,0.691,0.182,0.2481,0,0.668,0.332
2,11/26/2017,0.1444,0.09,0.8035,0.1065,2,0.4576,0,0.889,0.111,0,0,1,0
9,11/26/2017,0.587375,0.05725,0.747125,0.19575,16,-0.9944,0.233,0.738,0.029,0,0,1,0
3,11/26/2017,0.025733333,0,0.947666667,0.052333333,0,0.4404,0,0.873,0.127,0,0,1,0
3,11/26/2017,0.6173,0,0.644666667,0.355333333,8,0.7871,0,0.702,0.298,0,0,1,0
2,11/26/2017,-0.2922,0.094,0.8575,0.0485,0,0,0,1,0,0.3612,0,0.839,0.161
4,11/26/2017,0.2735,0,0.949666667,0.050333333,1,0,0,0,0,0.4939,0,0.932,0.068
7,11/25/2017,0.062914286,0,0.608,0.106285714,3,0.6189,0.117,0.691,0.192,0,0,1,0
9,11/25/2017,0.086428571,0.036285714,0.839142857,0.124571429,0,0,0,1,0,0,0,1,0
4,11/25/2017,0.06125,0.25,0.71275,0.03725,5,0,0,1,0,0,0,1,0
6,11/25/2017,0.36225,0,0.740166667,0.259833333,13,0.5837,0,0.847,0.153,0,0,1,0
5,11/25/2017,0.23922,0,0.8594,0.1406,0,-0.6766,0.123,0.877,0,-0.296,0.239,0.761,0
6,11/25/2017,0.389725,0.0065,0.846,0.1475,7,0.6432,0,0.92,0.08,0,0,1,0
9,11/25/2017,0.207142857,0.028714286,0.863714286,0.107571429,11,0.7248,0.028,0.848,0.124,0,0,1,0
5,11/25/2017,0.33576,0,0.8264,0.1736,8,0.8625,0.036,0.832,0.132,0,0,1,0
0,11/25/2017,0,0,0,0,2,0,0,1,0,-0.1027,0.091,0.909,0
6,11/25/2017,0.20818,0.0262,0.6034,0.3704,18,0.6808,0,0.349,0.651,0,0,1,0
4,11/25/2017,0.257525,0.0215,0.75975,0.21875,2,0.4497,0,0.94,0.06,0,0,1,0
18,11/25/2017,0.381108333,0.020583333,0.81725,0.078916667,2,0.8369,0.031,0.811,0.157,0.6369,0,0.625,0.375
45,11/25/2017,0.150153846,0.049666667,0.830794872,0.119538462,151,0.76,0.022,0.901,0.077,0,0,1,0
5,11/25/2017,0.1425,0.0335,0.6585,0.058,0,0,0,1,0,0,0,1,0
7,11/25/2017,0.032442857,0.120714286,0.773142857,0.106428571,1,0.168,0.104,0.748,0.147,0,0,1,0
0,11/25/2017,0,0,0,0,1,0.6124,0,0.927,0.073,0,0,1,0
15,11/25/2017,0.113525,0.061833333,0.781,0.157166667,5,0,0,1,0,0,0,1,0
5,11/25/2017,0.042225,0.04325,0.80575,0.151,1,0.9356,0,0.866,0.134,0,0,1,0
2,11/25/2017,0.1604,0.027,0.9125,0.0605,1,0.7319,0,0.781,0.219,0.4019,0,0.748,0.252
32,11/25/2017,0.104264,0.02548,0.88272,0.0918,8,0.2732,0,0.881,0.119,0,0,1,0
11,11/25/2017,-0.202190909,0.104909091,0.782818182,0.112272727,0,0,0,1,0,0,0,1,0
3,11/25/2017,-0.296,0.104,0.896,0,0,0.504,0,0.847,0.153,0,0,1,0
15,11/25/2017,0.409321429,0.010357143,0.847285714,0.142428571,10,0,0,0,0,0.9634,0.023,0.679,0.299
1,11/25/2017,0,0,1,0,7,0,0,1,0,0,0,1,0
208,11/25/2017,0.180661692,0.065537313,0.794840796,0.139636816,764,0,0,0,0,0.2382,0,0.946,0.054
12,11/25/2017,0.233018182,0.041818182,0.779454545,0.178818182,3,0.8771,0.034,0.697,0.268,0.4215,0,0.714,0.286
13,11/25/2017,0.129969231,0.040923077,0.877846154,0.081384615,5,0.7506,0.046,0.881,0.074,0,0,1,0
2,11/25/2017,0.53265,0,0.591,0.409,3,0.8338,0,0.656,0.344,0,0,1,0
43,11/25/2017,0.21382439,0.061243902,0.699121951,0.239658537,17,0.5647,0.105,0.719,0.176,0.4939,0,0.385,0.615
19,11/25/2017,0.167815789,0.064210526,0.755578947,0.180263158,10,0.1531,0.052,0.885,0.062,0,0,1,0
3,11/25/2017,0.566966667,0.041666667,0.792,0.166333333,3,0.9894,0,0.652,0.348,0.4404,0,0.408,0.592
6,11/25/2017,0.361566667,0.072166667,0.766166667,0.161666667,4,0.0772,0.036,0.923,0.041,-0.2023,0.16,0.722,0.119
23,11/25/2017,-0.034218182,0.097,0.8505,0.052454545,6,0.6381,0,0.911,0.089,0.4404,0,0.707,0.293
6,11/25/2017,0.443666667,0.009666667,0.8675,0.122833333,2,0.9578,0,0.715,0.285,0,0,1,0
4,11/25/2017,0.18495,0.1765,0.461,0.3625,198,0,0,0,0,0.5093,0,0.646,0.354
6,11/25/2017,0.26415,0.068666667,0.658666667,0.272833333,13,0,0,0,0,0.34,0,0.821,0.179
6,11/25/2017,0.38018,0.0256,0.8584,0.116,4,0,0,0,0,0.5106,0,0.87,0.13
2,11/25/2017,0.37955,0,0.8555,0.1445,1,0,0,1,0,-0.7759,0.309,0.621,0.07
1,11/25/2017,0,0,1,0,1,0,0,1,0,0.6249,0.083,0.622,0.295
10,11/24/2017,0.38135,0.0184,0.78,0.2016,7,0.7269,0.045,0.853,0.102,0,0,1,0
4,11/24/2017,0.0903,0,0.861,0.139,3,0.9719,0,0.676,0.324,0.6124,0,0.286,0.714
3,11/24/2017,0.5134,0,0.6995,0.3005,3,0,0,0,0,0,0,1,0
2,11/24/2017,0.526,0,0.7845,0.2155,6,0.8294,0.013,0.92,0.067,0,0,1,0
4,11/24/2017,0.4956,0.03175,0.538,0.43025,1,0.8619,0,0.885,0.115,0,0,1,0
2,11/24/2017,-0.22445,0.097,0.853,0.0505,2,0.4215,0,0.917,0.083,0,0,1,0
3,11/24/2017,0.246566667,0.013333333,0.908666667,0.077666667,19,0,0,0,0,0,0,1,0
3,11/24/2017,0.1468,0,0.939333333,0.060666667,38,0,0,0,0,0.5927,0,0.832,0.168
2,11/24/2017,0.76255,0,0.3145,0.6855,45,0,0,0,0,0.9062,0,0.716,0.284
7,11/24/2017,0.488614286,0.021571429,0.861857143,0.116571429,9,0,0,0,0,-0.0516,0.126,0.798,0.076
6,11/24/2017,0.513783333,0,0.744166667,0.255833333,13,0,0,0,0,0.2023,0,0.927,0.073
0,11/24/2017,0,0,0,0,1,0,0,1,0,0.4497,0,0.848,0.152
68,11/24/2017,0.253404615,0.058092308,0.787569231,0.154353846,142,0.9252,0,0.785,0.215,0,0,1,0
6,11/24/2017,0.163816667,0.060666667,0.823166667,0.116,2,0,0,0,0,0,0,1,0
0,11/24/2017,0,0,0,0,1,0,0,1,0,-0.0772,0.049,0.951,0
2,11/24/2017,0.2202,0,0.628,0.372,4,0.9668,0.041,0.616,0.343,0,0,1,0
0,11/24/2017,0,0,0,0,1,0,0,1,0,0,0,1,0
10,11/24/2017,0.24335,0.0607,0.656,0.1833,1,0.2382,0.048,0.883,0.068,-0.3818,0.643,0.357,0
0,11/24/2017,0,0,0,0,36,0.9742,0.046,0.784,0.17,0.4404,0,0.508,0.492
7,11/24/2017,0.27295,0.030166667,0.8675,0.102333333,9,0.7319,0,0.825,0.175,0,0,1,0
8,11/24/2017,0.1933875,0.010375,0.858875,0.13075,4,0.3071,0,0.93,0.07,0,0,1,0
2,11/24/2017,0.2202,0,0.8535,0.1465,0,0.6444,0.057,0.815,0.128,0,0,1,0
10,11/24/2017,0.16317,0.0237,0.9063,0.0699,2,0.4402,0.104,0.756,0.14,0,0,1,0
15,11/23/2017,0.307261538,0.046923077,0.780461538,0.172615385,17,0.3296,0.028,0.914,0.058,0,0,1,0
3,11/23/2017,0.322633333,0,0.812,0.188,33,0,0,0,0,0.5562,0,0.854,0.146
4,11/23/2017,0.021975,0.045,0.766,0.189,16,0,0,0,0,0.4019,0,0.941,0.059
0,11/23/2017,0,0,0,0,1,0,0,1,0,0.784,0,0.784,0.216
2,11/23/2017,-0.3506,0.133,0.7825,0.084,5,0,0,1,0,0.4084,0,0.801,0.199
4,11/23/2017,-0.0903,0.01625,0.98375,0,1,-0.8018,0.12,0.88,0,0,0,1,0
52,11/23/2017,0.07585098,0.048941176,0.887333333,0.063705882,1,0.0799,0.044,0.906,0.05,0,0,1,0
7,11/23/2017,0.208557143,0.041857143,0.656571429,0.158714286,50,0,0,0,0,0,0,1,0
18,11/23/2017,0.096622222,0.059444444,0.8225,0.118055556,9,0.7574,0.143,0.371,0.487,0.4404,0,0.734,0.266
7,11/23/2017,0.310814286,0.007714286,0.825714286,0.166571429,10,0,0,0,0,0.7845,0,0.877,0.123
0,11/23/2017,0,0,0,0,0,0,0,1,0,-0.4019,0.403,0.597,0
1,11/23/2017,0,0,1,0,3,-0.5719,0.239,0.761,0,-0.5859,0.22,0.78,0
32,11/23/2017,-0.019406452,0.061677419,0.844741935,0.093580645,19,0.7096,0,0.871,0.129,0,0,1,0
4,11/23/2017,-0.054125,0.1865,0.691,0.12275,5,0.5651,0,0.95,0.05,0,0,1,0
3,11/23/2017,0.0605,0.154333333,0.584,0.261666667,2,-0.996,0.182,0.689,0.128,-0.8225,0.364,0.636,0
11,11/23/2017,0.121972727,0.029363636,0.892909091,0.077636364,5,-0.8674,0.097,0.87,0.034,0.5719,0,0.761,0.239
31,11/23/2017,0.417068,0.04328,0.73672,0.14012,40,0.9532,0.045,0.786,0.168,0,0,1,0
6,11/23/2017,0.305966667,0.012666667,0.816666667,0.170666667,2,0.9052,0,0.813,0.187,0,0,1,0
7,11/23/2017,0.251342857,0.085142857,0.800714286,0.114,10,0.8689,0.016,0.847,0.138,0,0,1,0
0,11/23/2017,0,0,0,0,41,0,0,0,0,0,0,1,0
21,11/23/2017,0.12582,0.0589,0.8248,0.11635,16,0.3094,0.05,0.859,0.091,0,0,1,0
4,11/23/2017,0.17975,0.05975,0.79875,0.1415,2,0.6597,0,0.722,0.278,0,0,1,0
400,11/23/2017,0.073590625,0.065107955,0.820375,0.103164773,1336,-0.4767,0.124,0.876,0,0,0,1,0
44,11/23/2017,0.119883721,0.039255814,0.822651163,0.138093023,30,0,0,1,0,0,0,1,0
4,11/23/2017,0.5798,0,0.826333333,0.173666667,2,0.8658,0,0.762,0.238,0,0,1,0
6,11/23/2017,0.026366667,0.018833333,0.796666667,0.1845,7,0.6476,0,0.94,0.06,0,0,1,0
23,11/23/2017,0.0248375,0.03875,0.92925,0.0319375,1,0.8714,0,0.762,0.238,0.4003,0,0.65,0.35
1,11/22/2017,0,0,1,0,5,-0.163,0.066,0.882,0.052,0,0,1,0
0,11/22/2017,0,0,0,0,0,0,0,0,0,0,0,1,0
3,11/22/2017,0.133966667,0,0.938666667,0.061333333,1,0,0,1,0,0,0,1,0
10,11/22/2017,0.11364,0.0604,0.8416,0.0979,5,0.5267,0.03,0.896,0.073,0,0.187,0.625,0.187
27,11/22/2017,0.040828,0.058,0.88648,0.05552,8,-0.3887,0.063,0.937,0,0,0,1,0
6,11/22/2017,0.831716667,0.059833333,0.783333333,0.156833333,22,0.9992,0.078,0.7,0.222,0,0,1,0
0,11/22/2017,0,0,0,0,43,0,0,0,0,-0.5815,0.273,0.605,0.121
17,11/22/2017,0.093888235,0.041764706,0.873941176,0.084294118,2,0.8932,0.02,0.845,0.135,0,0,1,0
2,11/22/2017,0.148,0.0875,0.25,0.1625,32,0.7783,0,0.726,0.274,0.5106,0,0.699,0.301
5,11/22/2017,0.11952,0.0902,0.6556,0.2542,17,-0.4215,0.28,0.61,0.11,0,0,1,0
3,11/22/2017,0.1614,0.085333333,0.458333333,0.122666667,0,-0.3089,0.131,0.869,0,0,0,1,0
1,11/22/2017,0,0,1,0,5,0.9252,0,0.798,0.202,0,0,1,0
15,11/22/2017,0.138192308,0.037307692,0.792615385,0.17,0,0.6486,0,0.938,0.062,-0.5116,0.248,0.752,0
5,11/22/2017,0.11882,0.1354,0.6572,0.2074,1,0,0,1,0,0.5399,0,0.697,0.303
32,11/22/2017,0.410890625,0.01490625,0.82,0.16515625,69,0.9598,0.011,0.85,0.14,0,0,1,0
7,11/22/2017,0.119742857,0.032142857,0.779428571,0.188428571,0,0.5719,0.058,0.769,0.172,0.7906,0,0.125,0.875
7,11/22/2017,-0.090857143,0.057285714,0.942714286,0,5,0,0,1,0,0,0,1,0
0,11/22/2017,0,0,0,0,1,0,0,1,0,-0.5362,0.257,0.743,0
125,11/22/2017,0.163419469,0.05419469,0.804699115,0.141070796,14,0.9118,0.019,0.902,0.078,0,0,1,0
27,11/22/2017,0.425748,0.01668,0.8934,0.08988,7,0.8915,0.052,0.84,0.108,0,0,1,0
0,11/22/2017,0,0,0,0,2,0,0,1,0,0,0,1,0
12,11/22/2017,0.007925,0.162,0.718583333,0.1195,2,0.811,0.043,0.859,0.098,0.6468,0,0.62,0.38
5,11/22/2017,-0.02,0.1734,0.802,0.0246,0,0,0,0,0,0.5106,0,0.87,0.13
28,11/22/2017,0.258956,0.02608,0.79132,0.1826,56,0.9956,0.009,0.813,0.178,0,0,1,0
12,11/22/2017,0.100733333,0.022666667,0.89275,0.084666667,28,0.1531,0.098,0.773,0.129,0.4404,0,0.58,0.42
5,11/22/2017,0.38262,0.048,0.8356,0.1166,5,0.7992,0,0.738,0.262,0,0,1,0
7,11/22/2017,-0.158716667,0.0775,0.885166667,0.0375,9,0,0,0,0,0,0,1,0
39,11/22/2017,0.201554286,0.076142857,0.764885714,0.158914286,1,0.7852,0.055,0.84,0.105,-0.3182,0.277,0.723,0
0,11/22/2017,0,0,0,0,4,0.7884,0.019,0.895,0.086,0.4019,0,0.27,0.73
5,11/22/2017,-0.4939,0.348,0.652,0,0,0.9535,0.043,0.816,0.141,0,0,1,0
0,11/22/2017,0,0,0,0,1,0.7424,0,0.822,0.178,0,0,1,0
18,11/22/2017,0.249877778,0.021111111,0.862222222,0.116666667,6,0.6199,0,0.928,0.072,-0.4215,0.259,0.741,0
0,11/22/2017,0,0,0,0,1,0,0,0,0,0,0,1,0
10,11/21/2017,-0.07665,0.2332,0.6589,0.108,0,0,0,0,0,0.4404,0,0.879,0.121
6,11/21/2017,0.10615,0,0.905833333,0.094166667,2,0.64,0.037,0.828,0.135,0.4019,0,0.526,0.474
23,11/21/2017,0.012704545,0.094545455,0.763318182,0.096681818,266,-0.964,0.107,0.828,0.065,-0.8658,0.409,0.591,0
8,11/21/2017,0.370575,0.015,0.754625,0.230375,7,0,0,0,0,0,0,1,0
2,11/21/2017,0.5181,0.0295,0.833,0.138,1,0,0,1,0,0,0,1,0
95,11/21/2017,0.279881111,0.063077778,0.790355556,0.146622222,34,0.2023,0.118,0.728,0.154,0.4215,0,0.872,0.128
2,11/21/2017,0.2997,0,0.8235,0.1765,1,0,0,1,0,-0.0516,0.194,0.806,0
5,11/21/2017,-0.02798,0.0702,0.8618,0.0682,12,0.8164,0.064,0.829,0.107,0,0,1,0
156,11/21/2017,0.056484564,0.016563758,0.92852349,0.054879195,24,0.4588,0,0.769,0.231,0,0,1,0
5,11/21/2017,0.27506,0.1376,0.6512,0.2112,9,-0.1411,0.059,0.887,0.054,0,0,1,0
21,11/21/2017,0.376904762,0.012,0.803190476,0.184952381,35,0.9688,0.037,0.796,0.167,0.6705,0,0.56,0.44
6,11/21/2017,0.11035,0.017166667,0.776833333,0.206,7,0.7764,0,0.793,0.207,0,0,1,0
4,11/21/2017,0.44955,0,0.575,0.425,3,0.7902,0,0.5,0.5,0,0,1,0
53,11/21/2017,0.287529167,0.056520833,0.788083333,0.1554375,139,0.8872,0.093,0.66,0.247,0,0,1,0
23,11/21/2017,0.082231818,0.071727273,0.809636364,0.118727273,4,0,0,0,0,0.7089,0,0.797,0.203
2,11/21/2017,0.36315,0,0.8915,0.1085,1,0,0,1,0,0.504,0,0.839,0.161
2,11/21/2017,-0.02725,0.039,0.832,0.129,1,0,0,1,0,0,0,1,0
14,11/21/2017,0.37565,0.051416667,0.781666667,0.167,0,0.7003,0,0.764,0.236,0,0,1,0
9,11/21/2017,0.195675,0.010625,0.802,0.187375,47,0,0,0,0,0,0,1,0
1,11/21/2017,-0.1571,0.19,0.689,0.121,11,0,0,0,0,-0.296,0.261,0.563,0.176
12,11/21/2017,-0.021116667,0.145,0.7785,0.0765,7,0.9179,0,0.519,0.481,0,0,1,0
12,11/21/2017,0.354918182,0.019181818,0.847363636,0.133454545,14,0.5927,0,0.824,0.176,0.4404,0,0.508,0.492
5,11/21/2017,0.3975,0.2615,0.57275,0.16575,20,-0.3326,0.057,0.904,0.038,-0.6705,0.733,0.267,0
10,11/21/2017,0.14741,0.0399,0.8412,0.1189,59,0.9359,0,0.656,0.344,0,0,1,0
5,11/21/2017,-0.22136,0.039,0.939,0.0218,2,0.8286,0.066,0.806,0.127,-0.3182,0.434,0.566,0
0,11/21/2017,0,0,0,0,1,0,0,1,0,0.4404,0,0.633,0.367
0,11/21/2017,0,0,0,0,2,0,0,1,0,0,0,1,0
7,11/21/2017,0.027714286,0.053142857,0.858714286,0.088142857,2,0.3939,0.068,0.776,0.157,-0.4767,0.256,0.744,0
1,11/21/2017,0.5983,0.116,0.601,0.283,2,0.3182,0,0.887,0.113,0,0,1,0
6,11/21/2017,0.119016667,0.045666667,0.871333333,0.083,1,0.52,0.03,0.901,0.068,0,0,1,0
21,11/20/2017,0.268952381,0.037333333,0.862333333,0.100285714,8,0.4767,0,0.926,0.074,0,0,1,0
16,11/20/2017,0.204742857,0.025,0.877,0.098071429,30,0.9655,0.007,0.896,0.097,-0.4019,0.153,0.847,0
27,11/20/2017,0.1539,0.080576923,0.7925,0.088423077,6,0.2023,0.079,0.809,0.112,-0.0772,0.08,0.92,0
1,11/20/2017,0,0,1,0,1,0,0,0,0,0.4939,0,0.906,0.094
7,11/20/2017,0.345385714,0.024857143,0.515571429,0.316714286,37,0,0,0,0,0.7096,0,0.815,0.185
30,11/20/2017,-0.052333333,0.093666667,0.842266667,0.064266667,13,0.5052,0.069,0.835,0.096,0,0,1,0
25,11/20/2017,0.032366667,0.045916667,0.881916667,0.07225,7,0.1454,0.057,0.873,0.07,0,0,1,0
45,11/20/2017,0.200023256,0.099744186,0.762813953,0.137348837,32,0.4648,0.032,0.891,0.076,0,0,1,0
51,11/20/2017,-0.1112,0.110782609,0.811608696,0.077608696,31,0.1779,0.063,0.838,0.098,0.2225,0.198,0.526,0.276
33,11/20/2017,0.182934615,0.089423077,0.810769231,0.099769231,13,0.2617,0.066,0.86,0.074,-0.4215,0.583,0.417,0
3,11/20/2017,0.117766667,0.029,0.904333333,0.066666667,2,0.6588,0,0.715,0.285,0,0,1,0
24,11/20/2017,0.383272727,0.044863636,0.743954545,0.211181818,8,0.9118,0.049,0.726,0.225,0,0,1,0
2,11/20/2017,0.37025,0,0.8275,0.1725,61,0,0,0,0,0.5972,0,0.921,0.079
7,11/20/2017,0.058042857,0,0.833428571,0.023714286,1,0.4854,0.08,0.821,0.099,0.2933,0.098,0.646,0.255
3,11/20/2017,-0.263266667,0.06,0.865666667,0.074333333,1,0.985,0.021,0.853,0.126,0.6486,0,0.739,0.261
63,11/20/2017,0.218935484,0.063225806,0.714870968,0.221951613,37,0.8991,0.085,0.747,0.168,-0.296,0.355,0.645,0
4,11/20/2017,0.282325,0.01175,0.92125,0.067,1,0.5023,0,0.919,0.081,0,0,1,0
5,11/20/2017,0.14006,0,0.9758,0.0242,13,0.849,0,0.788,0.212,0.0772,0,0.874,0.126
14,11/20/2017,0.267245455,0.038090909,0.775545455,0.186363636,20,0,0,0,0,-0.126,0.046,0.954,0
9,11/20/2017,0.401888889,0.040666667,0.842444444,0.116888889,4,0,0,0,0,0.5719,0,0.896,0.104
8,11/20/2017,0.3285,0.0245,0.712875,0.262625,2,0.9438,0.017,0.882,0.101,0.5423,0,0.667,0.333
7,11/20/2017,0.007471429,0.073857143,0.868428571,0.057714286,4,0.8353,0,0.657,0.343,0,0,1,0
14,11/19/2017,0.161721429,0.006,0.7845,0.209571429,4,0.1531,0,0.909,0.091,0,0,1,0
35,11/19/2017,0.347677143,0.055228571,0.771771429,0.173057143,23,0.9847,0.013,0.874,0.113,0,0,1,0
0,11/19/2017,0,0,0,0,0,0,0,0,0,0.4939,0,0.714,0.286
3,11/19/2017,0.1854,0,0.896666667,0.103333333,1,0.5661,0.041,0.848,0.11,0.4019,0,0.722,0.278
3,11/19/2017,-0.076133333,0.149,0.789666667,0.061333333,6,0,0,1,0,-0.1759,0.209,0.63,0.161
10,11/19/2017,0.0589,0.0488,0.7436,0.1074,2,-0.555,0.138,0.862,0,0,0,1,0
3,11/19/2017,0.232633333,0,0.635,0.365,0,0.3558,0.052,0.875,0.073,0,0,1,0
65,11/19/2017,0.354656452,0.046258065,0.69416129,0.259580645,201,0.9356,0.012,0.939,0.049,0,0,1,0
4,11/19/2017,0.2122,0.01625,0.88025,0.1035,1,-0.0936,0.081,0.844,0.075,0,0,1,0
1,11/19/2017,0.8982,0,0.391,0.609,1,0,0,1,0,0,0,1,0
5,11/19/2017,0.29494,0.024,0.8862,0.0898,1,0.9254,0,0.805,0.195,0.4019,0,0.526,0.474
